shot_id,action_type,combined_shot_type,loc_x,loc_y,period,playoffs,season,shot_made_flag,shot_zone_area,shot_zone_basic,shot_zone_range,game_date,opponent,time_remaining,true_distance,3pt_goal,game_year,game_month,game_day,game_dayofweek,game_at_home
2992,Jump Shot,Jump Shot,-132,150,1,0,2001,0.0,Left Side Center(LC),Mid-Range,16-24 ft.,2002-04-05,BOS,39,19.9809909664,0,2002,4,5,4,0
2993,Jump Shot,Jump Shot,127,78,2,0,2001,0.0,Right Side(R),Mid-Range,8-16 ft.,2002-04-05,BOS,708,14.9040263016,0,2002,4,5,4,0
2994,Jump Shot,Jump Shot,142,133,2,0,2001,0.0,Right Side Center(RC),Mid-Range,16-24 ft.,2002-04-05,BOS,680,19.4558474501,0,2002,4,5,4,0
2995,Jump Shot,Jump Shot,163,122,2,0,2001,0.0,Right Side Center(RC),Mid-Range,16-24 ft.,2002-04-05,BOS,282,20.3600098232,0,2002,4,5,4,0
2996,Jump Shot,Jump Shot,148,150,2,0,2001,1.0,Right Side Center(RC),Mid-Range,16-24 ft.,2002-04-05,BOS,244,21.0722566423,0,2002,4,5,4,0
2997,Jump Shot,Jump Shot,-88,150,2,0,2001,0.0,Left Side Center(LC),Mid-Range,16-24 ft.,2002-04-05,BOS,211,17.3908021667,0,2002,4,5,4,0
2998,Jump Shot,Jump Shot,163,112,2,0,2001,1.0,Right Side(R),Mid-Range,16-24 ft.,2002-04-05,BOS,136,19.7770068514,0,2002,4,5,4,0
2999,Jump Shot,Jump Shot,-109,165,2,0,2001,0.0,Left Side Center(LC),Mid-Range,16-24 ft.,2002-04-05,BOS,77,19.7752370403,0,2002,4,5,4,0
3000,Jump Shot,Jump Shot,142,-13,2,0,2001,1.0,Right Side(R),Mid-Range,8-16 ft.,2002-04-05,BOS,11,14.2593828758,0,2002,4,5,4,0
3001,Jump Shot,Jump Shot,16,186,3,0,2001,0.0,Center(C),Mid-Range,16-24 ft.,2002-04-05,BOS,699,18.6686903665,0,2002,4,5,4,0
3002,Jump Shot,Jump Shot,-170,-6,3,0,2001,0.0,Left Side(L),Mid-Range,16-24 ft.,2002-04-05,BOS,665,17.01058494,0,2002,4,5,4,0
3003,Jump Shot,Jump Shot,129,101,3,0,2001,0.0,Right Side Center(RC),Mid-Range,16-24 ft.,2002-04-05,BOS,606,16.3835283135,0,2002,4,5,4,0
3004,Jump Shot,Jump Shot,7,53,3,0,2001,0.0,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2002-04-05,BOS,510,5.34602656185,0,2002,4,5,4,0
3005,Layup Shot,Layup,16,4,3,0,2001,0.0,Center(C),Restricted Area,Less Than 8 ft.,2002-04-05,BOS,458,1.64924225025,0,2002,4,5,4,0
3006,Layup Shot,Layup,16,-6,3,0,2001,1.0,Center(C),Restricted Area,Less Than 8 ft.,2002-04-05,BOS,322,1.70880074906,0,2002,4,5,4,0
3007,Jump Shot,Jump Shot,-27,148,4,0,2001,0.0,Center(C),Mid-Range,8-16 ft.,2002-04-05,BOS,369,15.0442680114,0,2002,4,5,4,0
3008,Jump Shot,Jump Shot,108,163,4,0,2001,0.0,Right Side Center(RC),Mid-Range,16-24 ft.,2002-04-05,BOS,335,19.5532605977,0,2002,4,5,4,0
3009,Jump Shot,Jump Shot,-42,57,4,0,2001,0.0,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2002-04-05,BOS,274,7.08025423272,0,2002,4,5,4,0
3010,Jump Shot,Jump Shot,-221,173,4,0,2001,0.0,Left Side Center(LC),Above the Break 3,24+ ft.,2002-04-05,BOS,239,28.0659936578,1,2002,4,5,4,0
3011,Layup Shot,Layup,22,0,4,0,2001,0.0,Center(C),Restricted Area,Less Than 8 ft.,2002-04-05,BOS,222,2.2,0,2002,4,5,4,0
3012,Driving Layup Shot,Layup,0,0,1,0,2001,0.0,Center(C),Restricted Area,Less Than 8 ft.,2002-04-07,MIA,700,0.0,0,2002,4,7,6,0
3013,Reverse Layup Shot,Layup,0,0,1,0,2001,0.0,Center(C),Restricted Area,Less Than 8 ft.,2002-04-07,MIA,520,0.0,0,2002,4,7,6,0
3014,Jump Shot,Jump Shot,-132,85,1,0,2001,1.0,Left Side(L),Mid-Range,8-16 ft.,2002-04-07,MIA,84,15.7,0,2002,4,7,6,0
3015,Jump Shot,Jump Shot,-176,32,1,0,2001,1.0,Left Side(L),Mid-Range,16-24 ft.,2002-04-07,MIA,34,17.88854382,0,2002,4,7,6,0
3016,Layup Shot,Layup,0,0,2,0,2001,,Center(C),Restricted Area,Less Than 8 ft.,2002-04-07,MIA,473,0.0,0,2002,4,7,6,0
3017,Jump Shot,Jump Shot,184,4,2,0,2001,0.0,Right Side(R),Mid-Range,16-24 ft.,2002-04-07,MIA,365,18.4043473125,0,2002,4,7,6,0
3018,Jump Shot,Jump Shot,157,4,2,0,2001,1.0,Right Side(R),Mid-Range,8-16 ft.,2002-04-07,MIA,97,15.7050947148,0,2002,4,7,6,0
3019,Jump Shot,Jump Shot,134,108,3,0,2001,1.0,Right Side Center(RC),Mid-Range,16-24 ft.,2002-04-07,MIA,686,17.2104619345,0,2002,4,7,6,0
3020,Jump Shot,Jump Shot,98,129,3,0,2001,1.0,Right Side Center(RC),Mid-Range,16-24 ft.,2002-04-07,MIA,579,16.200308639,0,2002,4,7,6,0
3021,Jump Shot,Jump Shot,169,4,3,0,2001,,Right Side(R),Mid-Range,16-24 ft.,2002-04-07,MIA,187,16.904733065,0,2002,4,7,6,0
3022,Jump Shot,Jump Shot,178,0,3,0,2001,0.0,Right Side(R),Mid-Range,16-24 ft.,2002-04-07,MIA,73,17.8,0,2002,4,7,6,0
3023,Dunk Shot,Dunk,0,0,4,0,2001,,Center(C),Restricted Area,Less Than 8 ft.,2002-04-07,MIA,53,0.0,0,2002,4,7,6,0
3024,Jump Shot,Jump Shot,153,57,1,0,2001,0.0,Right Side(R),Mid-Range,16-24 ft.,2002-04-09,UTA,641,16.327277789,0,2002,4,9,1,1
3025,Jump Shot,Jump Shot,79,169,1,0,2001,,Right Side Center(RC),Mid-Range,16-24 ft.,2002-04-09,UTA,504,18.6552941547,0,2002,4,9,1,1
3026,Driving Layup Shot,Layup,0,0,1,0,2001,1.0,Center(C),Restricted Area,Less Than 8 ft.,2002-04-09,UTA,276,0.0,0,2002,4,9,1,1
3027,Turnaround Jump Shot,Jump Shot,94,28,1,0,2001,0.0,Right Side(R),Mid-Range,8-16 ft.,2002-04-09,UTA,245,9.80815986819,0,2002,4,9,1,1
3028,Jump Shot,Jump Shot,-98,91,1,0,2001,0.0,Left Side(L),Mid-Range,8-16 ft.,2002-04-09,UTA,98,13.3734812222,0,2002,4,9,1,1
3029,Jump Shot,Jump Shot,-63,28,1,0,2001,,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2002-04-09,UTA,61,6.89420046126,0,2002,4,9,1,1
3030,Fadeaway Jump Shot,Jump Shot,-105,97,1,0,2001,1.0,Left Side(L),Mid-Range,8-16 ft.,2002-04-09,UTA,32,14.2947542826,0,2002,4,9,1,1
3031,Jump Shot,Jump Shot,100,158,2,0,2001,1.0,Right Side Center(RC),Mid-Range,16-24 ft.,2002-04-09,UTA,676,18.6986630538,0,2002,4,9,1,1
3032,Reverse Dunk Shot,Dunk,0,0,3,0,2001,1.0,Center(C),Restricted Area,Less Than 8 ft.,2002-04-09,UTA,384,0.0,0,2002,4,9,1,1
3033,Jump Shot,Jump Shot,144,11,3,0,2001,0.0,Right Side(R),Mid-Range,8-16 ft.,2002-04-09,UTA,290,14.4419527765,0,2002,4,9,1,1
3034,Driving Layup Shot,Layup,0,0,3,0,2001,,Center(C),Restricted Area,Less Than 8 ft.,2002-04-09,UTA,54,0.0,0,2002,4,9,1,1
3035,Fadeaway Jump Shot,Jump Shot,144,-15,3,0,2001,1.0,Right Side(R),Mid-Range,8-16 ft.,2002-04-09,UTA,0,14.4779142144,0,2002,4,9,1,1
3036,Alley Oop Layup shot,Layup,0,0,4,0,2001,0.0,Center(C),Restricted Area,Less Than 8 ft.,2002-04-09,UTA,709,0.0,0,2002,4,9,1,1
3037,Jump Shot,Jump Shot,43,181,4,0,2001,0.0,Center(C),Mid-Range,16-24 ft.,2002-04-09,UTA,673,18.6037630602,0,2002,4,9,1,1
3038,Jump Shot,Jump Shot,-119,125,4,0,2001,,Left Side Center(LC),Mid-Range,16-24 ft.,2002-04-09,UTA,572,17.2586210341,0,2002,4,9,1,1
3039,Turnaround Jump Shot,Jump Shot,-42,78,4,0,2001,1.0,Center(C),In The Paint (Non-RA),8-16 ft.,2002-04-09,UTA,538,8.85889383614,0,2002,4,9,1,1
3040,Jump Shot,Jump Shot,70,173,1,0,2001,,Right Side Center(RC),Mid-Range,16-24 ft.,2002-04-11,MIN,704,18.6625293034,0,2002,4,11,3,1
3041,Driving Layup Shot,Layup,0,0,1,0,2001,1.0,Center(C),Restricted Area,Less Than 8 ft.,2002-04-11,MIN,639,0.0,0,2002,4,11,3,1
3042,Jump Shot,Jump Shot,-101,133,1,0,2001,0.0,Left Side Center(LC),Mid-Range,16-24 ft.,2002-04-11,MIN,558,16.7002993985,0,2002,4,11,3,1
3043,Jump Shot,Jump Shot,-115,-13,1,0,2001,0.0,Left Side(L),Mid-Range,8-16 ft.,2002-04-11,MIN,330,11.5732450073,0,2002,4,11,3,1
3044,Finger Roll Shot,Layup,35,26,1,0,2001,1.0,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2002-04-11,MIN,112,4.36004587132,0,2002,4,11,3,1
3045,Jump Shot,Jump Shot,83,-13,1,0,2001,0.0,Right Side(R),Mid-Range,8-16 ft.,2002-04-11,MIN,37,8.40119039184,0,2002,4,11,3,1
3046,Driving Dunk Shot,Dunk,0,0,2,0,2001,1.0,Center(C),Restricted Area,Less Than 8 ft.,2002-04-11,MIN,180,0.0,0,2002,4,11,3,1
3047,Layup Shot,Layup,0,0,2,0,2001,0.0,Center(C),Restricted Area,Less Than 8 ft.,2002-04-11,MIN,34,0.0,0,2002,4,11,3,1
3048,Fadeaway Jump Shot,Jump Shot,-6,122,2,0,2001,1.0,Center(C),In The Paint (Non-RA),8-16 ft.,2002-04-11,MIN,0,12.2147451877,0,2002,4,11,3,1
3049,Jump Shot,Jump Shot,121,150,3,0,2001,0.0,Right Side Center(RC),Mid-Range,16-24 ft.,2002-04-11,MIN,676,19.2720004151,0,2002,4,11,3,1
3050,Running Jump Shot,Jump Shot,-94,32,3,0,2001,1.0,Left Side(L),Mid-Range,8-16 ft.,2002-04-11,MIN,504,9.92975326985,0,2002,4,11,3,1
3051,Running Jump Shot,Jump Shot,-101,13,3,0,2001,,Left Side(L),Mid-Range,8-16 ft.,2002-04-11,MIN,472,10.1833196945,0,2002,4,11,3,1
3052,Jump Shot,Jump Shot,-73,38,3,0,2001,0.0,Left Side(L),In The Paint (Non-RA),8-16 ft.,2002-04-11,MIN,401,8.22982381342,0,2002,4,11,3,1
3053,Reverse Layup Shot,Layup,0,0,3,0,2001,0.0,Center(C),Restricted Area,Less Than 8 ft.,2002-04-11,MIN,294,0.0,0,2002,4,11,3,1
3054,Jump Shot,Jump Shot,-50,207,3,0,2001,1.0,Center(C),Mid-Range,16-24 ft.,2002-04-11,MIN,238,21.2953046468,0,2002,4,11,3,1
3055,Jump Shot,Jump Shot,121,127,4,0,2001,0.0,Right Side Center(RC),Mid-Range,16-24 ft.,2002-04-11,MIN,519,17.5413796493,0,2002,4,11,3,1
3056,Jump Shot,Jump Shot,-101,253,4,0,2001,0.0,Left Side Center(LC),Above the Break 3,24+ ft.,2002-04-11,MIN,501,27.2415124397,1,2002,4,11,3,1
3057,Turnaround Jump Shot,Jump Shot,5,99,4,0,2001,1.0,Center(C),In The Paint (Non-RA),8-16 ft.,2002-04-11,MIN,115,9.91261822124,0,2002,4,11,3,1
3058,Jump Shot,Jump Shot,172,2,4,0,2001,0.0,Right Side(R),Mid-Range,16-24 ft.,2002-04-11,MIN,54,17.2011627514,0,2002,4,11,3,1
3059,Jump Shot,Jump Shot,-143,32,4,0,2001,0.0,Left Side(L),Mid-Range,8-16 ft.,2002-04-11,MIN,19,14.6536684827,0,2002,4,11,3,1
3060,Jump Shot,Jump Shot,43,26,1,0,2001,1.0,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2002-04-14,POR,625,5.02493781056,0,2002,4,14,6,0
3061,Jump Shot,Jump Shot,-212,125,1,0,2001,0.0,Left Side Center(LC),Above the Break 3,24+ ft.,2002-04-14,POR,24,24.6107700001,1,2002,4,14,6,0
3062,Jump Shot,Jump Shot,-149,63,1,0,2001,,Left Side(L),Mid-Range,16-24 ft.,2002-04-14,POR,16,16.177144371,0,2002,4,14,6,0
3063,Turnaround Jump Shot,Jump Shot,172,-4,2,0,2001,1.0,Right Side(R),Mid-Range,16-24 ft.,2002-04-14,POR,657,17.2046505341,0,2002,4,14,6,0
3064,Driving Layup Shot,Layup,0,0,2,0,2001,0.0,Center(C),Restricted Area,Less Than 8 ft.,2002-04-14,POR,126,0.0,0,2002,4,14,6,0
3065,Jump Shot,Jump Shot,180,26,2,0,2001,0.0,Right Side(R),Mid-Range,16-24 ft.,2002-04-14,POR,109,18.1868084061,0,2002,4,14,6,0
3066,Jump Shot,Jump Shot,115,26,3,0,2001,1.0,Right Side(R),Mid-Range,8-16 ft.,2002-04-14,POR,117,11.7902502094,0,2002,4,14,6,0
3067,Jump Shot,Jump Shot,115,15,4,0,2001,1.0,Right Side(R),Mid-Range,8-16 ft.,2002-04-14,POR,625,11.5974135047,0,2002,4,14,6,0
3068,Turnaround Jump Shot,Jump Shot,73,97,4,0,2001,0.0,Right Side(R),In The Paint (Non-RA),8-16 ft.,2002-04-14,POR,307,12.1400164745,0,2002,4,14,6,0
3069,Jump Shot,Jump Shot,-191,32,4,0,2001,,Left Side(L),Mid-Range,16-24 ft.,2002-04-14,POR,288,19.3662076825,0,2002,4,14,6,0
3070,Jump Shot,Jump Shot,64,0,4,0,2001,1.0,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2002-04-14,POR,130,6.4,0,2002,4,14,6,0
3071,Jump Shot,Jump Shot,94,0,4,0,2001,,Right Side(R),Mid-Range,8-16 ft.,2002-04-14,POR,43,9.4,0,2002,4,14,6,0
3072,Jump Shot,Jump Shot,-69,97,5,0,2001,0.0,Left Side(L),In The Paint (Non-RA),8-16 ft.,2002-04-14,POR,273,11.903780912,0,2002,4,14,6,0
3073,Turnaround Jump Shot,Jump Shot,108,135,5,0,2001,0.0,Right Side Center(RC),Mid-Range,16-24 ft.,2002-04-14,POR,95,17.2884354411,0,2002,4,14,6,0
3074,Jump Shot,Jump Shot,-185,156,6,0,2001,0.0,Left Side Center(LC),Above the Break 3,24+ ft.,2002-04-14,POR,79,24.1993801574,1,2002,4,14,6,0
3075,Jump Shot,Jump Shot,159,198,1,0,2001,0.0,Right Side Center(RC),Above the Break 3,24+ ft.,2002-04-15,SEA,343,25.3938969046,1,2002,4,15,0,1
3076,Alley Oop Dunk Shot,Dunk,0,0,2,0,2001,,Center(C),Restricted Area,Less Than 8 ft.,2002-04-15,SEA,166,0.0,0,2002,4,15,0,1
3077,Jump Shot,Jump Shot,79,72,3,0,2001,0.0,Right Side(R),In The Paint (Non-RA),8-16 ft.,2002-04-15,SEA,652,10.6887791632,0,2002,4,15,0,1
3078,Reverse Layup Shot,Layup,0,0,3,0,2001,1.0,Center(C),Restricted Area,Less Than 8 ft.,2002-04-15,SEA,620,0.0,0,2002,4,15,0,1
3079,Jump Shot,Jump Shot,-27,101,3,0,2001,,Center(C),In The Paint (Non-RA),8-16 ft.,2002-04-15,SEA,590,10.4546640309,0,2002,4,15,0,1
3080,Tip Shot,Tip Shot,0,0,3,0,2001,0.0,Center(C),Restricted Area,Less Than 8 ft.,2002-04-15,SEA,588,0.0,0,2002,4,15,0,1
3081,Jump Shot,Jump Shot,85,28,3,0,2001,,Right Side(R),Mid-Range,8-16 ft.,2002-04-15,SEA,419,8.94930164873,0,2002,4,15,0,1
3082,Jump Shot,Jump Shot,123,148,3,0,2001,,Right Side Center(RC),Mid-Range,16-24 ft.,2002-04-15,SEA,384,19.2439600914,0,2002,4,15,0,1
3083,Alley Oop Dunk Shot,Dunk,0,0,3,0,2001,1.0,Center(C),Restricted Area,Less Than 8 ft.,2002-04-15,SEA,281,0.0,0,2002,4,15,0,1
3084,Running Jump Shot,Jump Shot,1,181,3,0,2001,,Center(C),Mid-Range,16-24 ft.,2002-04-15,SEA,256,18.100276241,0,2002,4,15,0,1
3085,Jump Shot,Jump Shot,79,169,3,0,2001,0.0,Right Side Center(RC),Mid-Range,16-24 ft.,2002-04-15,SEA,213,18.6552941547,0,2002,4,15,0,1
3086,Jump Shot,Jump Shot,222,0,3,0,2001,1.0,Right Side(R),Right Corner 3,24+ ft.,2002-04-15,SEA,129,22.2,1,2002,4,15,0,1
3087,Jump Shot,Jump Shot,-134,232,3,0,2001,0.0,Left Side Center(LC),Above the Break 3,24+ ft.,2002-04-15,SEA,94,26.7917897872,1,2002,4,15,0,1
3088,Jump Shot,Jump Shot,79,175,4,0,2001,0.0,Right Side Center(RC),Mid-Range,16-24 ft.,2002-04-15,SEA,418,19.2005208263,0,2002,4,15,0,1
3089,Alley Oop Layup shot,Layup,0,0,4,0,2001,1.0,Center(C),Restricted Area,Less Than 8 ft.,2002-04-15,SEA,349,0.0,0,2002,4,15,0,1
3090,Jump Shot,Jump Shot,123,-11,4,0,2001,0.0,Right Side(R),Mid-Range,8-16 ft.,2002-04-15,SEA,317,12.3490890352,0,2002,4,15,0,1
3091,Jump Shot,Jump Shot,159,-21,1,0,2001,0.0,Right Side(R),Mid-Range,16-24 ft.,2002-04-17,SAC,620,16.0380796855,0,2002,4,17,2,1
3092,Jump Shot,Jump Shot,210,125,1,0,2001,0.0,Right Side Center(RC),Above the Break 3,24+ ft.,2002-04-17,SAC,541,24.4386988197,1,2002,4,17,2,1
3093,Jump Shot,Jump Shot,-141,222,1,0,2001,0.0,Left Side Center(LC),Above the Break 3,24+ ft.,2002-04-17,SAC,467,26.2992395327,1,2002,4,17,2,1
3094,Dunk Shot,Dunk,0,0,1,0,2001,1.0,Center(C),Restricted Area,Less Than 8 ft.,2002-04-17,SAC,289,0.0,0,2002,4,17,2,1
3095,Driving Finger Roll Shot,Layup,0,0,1,0,2001,1.0,Center(C),Restricted Area,Less Than 8 ft.,2002-04-17,SAC,265,0.0,0,2002,4,17,2,1
3096,Jump Shot,Jump Shot,30,61,1,0,2001,0.0,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2002-04-17,SAC,70,6.79779375974,0,2002,4,17,2,1
3097,Layup Shot,Layup,0,0,2,0,2001,0.0,Center(C),Restricted Area,Less Than 8 ft.,2002-04-17,SAC,311,0.0,0,2002,4,17,2,1
3098,Jump Shot,Jump Shot,167,205,2,0,2001,,Right Side Center(RC),Above the Break 3,24+ ft.,2002-04-17,SAC,211,26.4412556434,1,2002,4,17,2,1
3099,Jump Shot,Jump Shot,-27,205,2,0,2001,1.0,Center(C),Mid-Range,16-24 ft.,2002-04-17,SAC,186,20.6770404072,0,2002,4,17,2,1
3100,Turnaround Jump Shot,Jump Shot,108,51,2,0,2001,1.0,Right Side(R),Mid-Range,8-16 ft.,2002-04-17,SAC,124,11.9436175424,0,2002,4,17,2,1
3101,Jump Shot,Jump Shot,123,125,2,0,2001,1.0,Right Side Center(RC),Mid-Range,16-24 ft.,2002-04-17,SAC,0,17.5368184116,0,2002,4,17,2,1
3102,Running Jump Shot,Jump Shot,79,57,3,0,2001,1.0,Right Side(R),In The Paint (Non-RA),8-16 ft.,2002-04-17,SAC,594,9.74166310237,0,2002,4,17,2,1
3103,Layup Shot,Layup,0,0,3,0,2001,1.0,Center(C),Restricted Area,Less Than 8 ft.,2002-04-17,SAC,534,0.0,0,2002,4,17,2,1
3104,Jump Shot,Jump Shot,188,175,3,0,2001,,Right Side Center(RC),Above the Break 3,24+ ft.,2002-04-17,SAC,480,25.6844310819,1,2002,4,17,2,1
3105,Jump Shot,Jump Shot,195,-11,3,0,2001,,Right Side(R),Mid-Range,16-24 ft.,2002-04-17,SAC,341,19.5310009984,0,2002,4,17,2,1
3106,Layup Shot,Layup,0,0,3,0,2001,0.0,Center(C),Restricted Area,Less Than 8 ft.,2002-04-17,SAC,257,0.0,0,2002,4,17,2,1
3107,Jump Shot,Jump Shot,-162,118,3,0,2001,1.0,Left Side Center(LC),Mid-Range,16-24 ft.,2002-04-17,SAC,56,20.0419559924,0,2002,4,17,2,1
3108,Jump Shot,Jump Shot,-117,105,1,0,2002,0.0,Left Side(L),Mid-Range,8-16 ft.,2002-10-29,SAS,687,15.7206870079,0,2002,10,29,1,1
3109,Jump Shot,Jump Shot,-120,89,1,0,2002,1.0,Left Side(L),Mid-Range,8-16 ft.,2002-10-29,SAS,657,14.9402141886,0,2002,10,29,1,1
3110,Jump Shot,Jump Shot,41,77,1,0,2002,0.0,Center(C),In The Paint (Non-RA),8-16 ft.,2002-10-29,SAS,618,8.72353139503,0,2002,10,29,1,1
3111,Layup Shot,Layup,0,0,1,0,2002,0.0,Center(C),Restricted Area,Less Than 8 ft.,2002-10-29,SAS,612,0.0,0,2002,10,29,1,1
3112,Jump Shot,Jump Shot,38,51,1,0,2002,0.0,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2002-10-29,SAS,355,6.36003144646,0,2002,10,29,1,1
3113,Jump Shot,Jump Shot,-145,30,1,0,2002,0.0,Left Side(L),Mid-Range,8-16 ft.,2002-10-29,SAS,314,14.807092895,0,2002,10,29,1,1
3114,Driving Layup Shot,Layup,0,0,1,0,2002,,Center(C),Restricted Area,Less Than 8 ft.,2002-10-29,SAS,280,0.0,0,2002,10,29,1,1
3115,Layup Shot,Layup,0,0,1,0,2002,0.0,Center(C),Restricted Area,Less Than 8 ft.,2002-10-29,SAS,210,0.0,0,2002,10,29,1,1
3116,Jump Shot,Jump Shot,-62,0,1,0,2002,1.0,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2002-10-29,SAS,207,6.2,0,2002,10,29,1,1
3117,Driving Layup Shot,Layup,0,0,1,0,2002,0.0,Center(C),Restricted Area,Less Than 8 ft.,2002-10-29,SAS,5,0.0,0,2002,10,29,1,1
3118,Jump Shot,Jump Shot,39,179,2,0,2002,,Center(C),Mid-Range,16-24 ft.,2002-10-29,SAS,701,18.3199344977,0,2002,10,29,1,1
3119,Jump Shot,Jump Shot,-15,63,2,0,2002,0.0,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2002-10-29,SAS,412,6.47610994348,0,2002,10,29,1,1
3120,Jump Shot,Jump Shot,130,102,2,0,2002,1.0,Right Side Center(RC),Mid-Range,16-24 ft.,2002-10-29,SAS,404,16.5239220526,0,2002,10,29,1,1
3121,Finger Roll Shot,Layup,-25,36,2,0,2002,1.0,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2002-10-29,SAS,318,4.38292140016,0,2002,10,29,1,1
3122,Jump Shot,Jump Shot,85,36,2,0,2002,,Right Side(R),Mid-Range,8-16 ft.,2002-10-29,SAS,69,9.23092628072,0,2002,10,29,1,1
3123,Jump Shot,Jump Shot,-66,18,3,0,2002,0.0,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2002-10-29,SAS,641,6.84105255059,0,2002,10,29,1,1
3124,Reverse Layup Shot,Layup,0,0,3,0,2002,0.0,Center(C),Restricted Area,Less Than 8 ft.,2002-10-29,SAS,502,0.0,0,2002,10,29,1,1
3125,Jump Shot,Jump Shot,64,82,3,0,2002,0.0,Right Side(R),In The Paint (Non-RA),8-16 ft.,2002-10-29,SAS,307,10.4019228992,0,2002,10,29,1,1
3126,Jump Shot,Jump Shot,38,156,3,0,2002,1.0,Center(C),Mid-Range,16-24 ft.,2002-10-29,SAS,269,16.0561514691,0,2002,10,29,1,1
3127,Jump Shot,Jump Shot,-153,169,3,0,2002,0.0,Left Side Center(LC),Mid-Range,16-24 ft.,2002-10-29,SAS,179,22.7969296178,0,2002,10,29,1,1
3128,Reverse Dunk Shot,Dunk,0,0,3,0,2002,1.0,Center(C),Restricted Area,Less Than 8 ft.,2002-10-29,SAS,106,0.0,0,2002,10,29,1,1
3129,Jump Shot,Jump Shot,82,178,3,0,2002,1.0,Right Side Center(RC),Mid-Range,16-24 ft.,2002-10-29,SAS,18,19.5979590774,0,2002,10,29,1,1
3130,Layup Shot,Layup,0,0,4,0,2002,0.0,Center(C),Restricted Area,Less Than 8 ft.,2002-10-29,SAS,617,0.0,0,2002,10,29,1,1
3131,Layup Shot,Layup,0,0,4,0,2002,0.0,Center(C),Restricted Area,Less Than 8 ft.,2002-10-29,SAS,310,0.0,0,2002,10,29,1,1
3132,Jump Shot,Jump Shot,54,53,4,0,2002,,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2002-10-29,SAS,275,7.56637297521,0,2002,10,29,1,1
3133,Layup Shot,Layup,0,0,4,0,2002,0.0,Center(C),Restricted Area,Less Than 8 ft.,2002-10-29,SAS,207,0.0,0,2002,10,29,1,1
3134,Jump Shot,Jump Shot,167,189,4,0,2002,0.0,Right Side Center(RC),Above the Break 3,24+ ft.,2002-10-29,SAS,82,25.2210229769,1,2002,10,29,1,1
3135,Dunk Shot,Dunk,0,0,4,0,2002,0.0,Center(C),Restricted Area,Less Than 8 ft.,2002-10-29,SAS,19,0.0,0,2002,10,29,1,1
3136,Jump Shot,Jump Shot,-222,143,4,0,2002,1.0,Left Side Center(LC),Above the Break 3,24+ ft.,2002-10-29,SAS,4,26.407006646,1,2002,10,29,1,1
3137,Dunk Shot,Dunk,0,0,1,0,2002,0.0,Center(C),Restricted Area,Less Than 8 ft.,2002-10-30,POR,710,0.0,0,2002,10,30,2,0
3138,Jump Shot,Jump Shot,66,132,1,0,2002,,Center(C),In The Paint (Non-RA),8-16 ft.,2002-10-30,POR,658,14.7580486515,0,2002,10,30,2,0
3139,Turnaround Jump Shot,Jump Shot,174,0,1,0,2002,0.0,Right Side(R),Mid-Range,16-24 ft.,2002-10-30,POR,574,17.4,0,2002,10,30,2,0
3140,Jump Shot,Jump Shot,49,242,1,0,2002,1.0,Center(C),Above the Break 3,24+ ft.,2002-10-30,POR,232,24.6910915109,1,2002,10,30,2,0
3141,Layup Shot,Layup,0,0,1,0,2002,,Center(C),Restricted Area,Less Than 8 ft.,2002-10-30,POR,211,0.0,0,2002,10,30,2,0
3142,Alley Oop Layup shot,Layup,0,0,1,0,2002,1.0,Center(C),Restricted Area,Less Than 8 ft.,2002-10-30,POR,178,0.0,0,2002,10,30,2,0
3143,Jump Shot,Jump Shot,0,214,2,0,2002,0.0,Center(C),Mid-Range,16-24 ft.,2002-10-30,POR,710,21.4,0,2002,10,30,2,0
3144,Jump Shot,Jump Shot,163,181,2,0,2002,0.0,Right Side Center(RC),Above the Break 3,24+ ft.,2002-10-30,POR,599,24.3577503066,1,2002,10,30,2,0
3145,Jump Shot,Jump Shot,169,7,2,0,2002,0.0,Right Side(R),Mid-Range,16-24 ft.,2002-10-30,POR,349,16.9144908289,0,2002,10,30,2,0
3146,Jump Shot,Jump Shot,200,63,2,0,2002,0.0,Right Side(R),Mid-Range,16-24 ft.,2002-10-30,POR,304,20.9687863263,0,2002,10,30,2,0
3147,Jump Shot,Jump Shot,195,150,2,0,2002,1.0,Right Side Center(RC),Above the Break 3,24+ ft.,2002-10-30,POR,202,24.6018292003,1,2002,10,30,2,0
3148,Jump Shot,Jump Shot,-172,173,2,0,2002,0.0,Left Side Center(LC),Above the Break 3,24+ ft.,2002-10-30,POR,0,24.39528643,1,2002,10,30,2,0
3149,Driving Layup Shot,Layup,0,0,3,0,2002,1.0,Center(C),Restricted Area,Less Than 8 ft.,2002-10-30,POR,598,0.0,0,2002,10,30,2,0
